tool1,tool2,delta_IC,delta_FlipScore,delta_MeanPairwiseID,delta_Mismatch,delta_Match,label
tcoffee,muscle,0.18399100000000002,-0.004911999999999916,-0.004202000000000039,-0.056787000000000004,-0.006248999999999949,1
muscle,mafft,-0.027766000000000013,0.014102999999999977,-0.005815999999999932,0.005917000000000006,-0.00591699999999995,0
muscle,clustal,-0.13748699999999997,0.005517999999999912,-0.03275299999999992,0.044595000000000024,-0.03500199999999998,0
muscle,tcoffee,-0.18399100000000002,0.004911999999999916,0.004202000000000039,0.056787000000000004,0.006248999999999949,0
mafft,clustal,0.009917999999999982,0.002446999999999977,0.0012059999999999294,-0.0003469999999999862,0.0003469999999999862,1
mafft,tcoffee,-0.03458099999999997,0.039198999999999984,0.003761999999999932,0.012642000000000014,0.006788000000000016,1
mafft,muscle,-0.021789999999999976,0.002446999999999977,-0.005775000000000086,0.004167000000000004,-0.004166999999999921,1
clustal,mafft,-0.009917999999999982,-0.002446999999999977,-0.0012059999999999294,0.0003469999999999862,-0.0003469999999999862,0
clustal,tcoffee,-0.044498999999999955,0.03675200000000001,0.0025560000000000027,0.012989,0.00644100000000003,0
clustal,muscle,-0.03170799999999996,0.0,-0.006981000000000015,0.00451399999999999,-0.004513999999999907,1
tcoffee,mafft,0.03458099999999997,-0.039198999999999984,-0.003761999999999932,-0.012642000000000014,-0.006788000000000016,0
tcoffee,clustal,0.044498999999999955,-0.03675200000000001,-0.0025560000000000027,-0.012989,-0.00644100000000003,1
tcoffee,muscle,0.012790999999999997,-0.03675200000000001,-0.009537000000000018,-0.00847500000000001,-0.010954999999999937,1
muscle,mafft,0.021789999999999976,-0.002446999999999977,0.005775000000000086,-0.004167000000000004,0.004166999999999921,0
muscle,clustal,0.03170799999999996,0.0,0.006981000000000015,-0.00451399999999999,0.004513999999999907,0
muscle,tcoffee,-0.012790999999999997,0.03675200000000001,0.009537000000000018,0.00847500000000001,0.010954999999999937,0
mafft,clustal,-0.0034129999999999994,-0.0035519999999999996,0.0008449999999999847,0.0,0.0,1
mafft,tcoffee,-0.05317099999999997,0.0005209999999999937,-0.0017009999999999525,0.019662000000000013,-0.0036239999999999606,0
mafft,muscle,-0.034351999999999994,-0.016179999999999972,-0.00960099999999997,0.008242,-0.008241999999999972,1
clustal,mafft,0.0034129999999999994,0.0035519999999999996,-0.0008449999999999847,0.0,0.0,0
clustal,tcoffee,-0.04975799999999997,0.004072999999999993,-0.002545999999999937,0.019662000000000013,-0.0036239999999999606,0
clustal,muscle,-0.030938999999999994,-0.012627999999999973,-0.010445999999999955,0.008242,-0.008241999999999972,1
tcoffee,mafft,0.05317099999999997,-0.0005209999999999937,0.0017009999999999525,-0.019662000000000013,0.0036239999999999606,1
tcoffee,clustal,0.04975799999999997,-0.004072999999999993,0.002545999999999937,-0.019662000000000013,0.0036239999999999606,1
tcoffee,muscle,0.018818999999999975,-0.016700999999999966,-0.007900000000000018,-0.011420000000000013,-0.004618000000000011,1
muscle,mafft,0.034351999999999994,0.016179999999999972,0.00960099999999997,-0.008242,0.008241999999999972,0
muscle,clustal,0.030938999999999994,0.012627999999999973,0.010445999999999955,-0.008242,0.008241999999999972,0
muscle,tcoffee,-0.018818999999999975,0.016700999999999966,0.007900000000000018,0.011420000000000013,0.004618000000000011,0
mafft,clustal,-0.022484999999999977,0.003794999999999993,-0.002658999999999967,0.0037550000000000014,-0.003754000000000035,0
mafft,tcoffee,-0.027403000000000066,0.004426999999999959,-0.0029719999999999747,0.004380999999999996,-0.0043800000000000505,0
mafft,muscle,-0.022484999999999977,0.0025300000000000322,-0.002658999999999967,0.0037550000000000014,-0.003754000000000035,1
clustal,mafft,0.022484999999999977,-0.003794999999999993,0.002658999999999967,-0.0037550000000000014,0.003754000000000035,1
clustal,tcoffee,-0.004918000000000089,0.0006319999999999659,-0.0003130000000000077,0.0006259999999999946,-0.0006260000000000154,1
clustal,muscle,0.0,-0.0012649999999999606,0.0,0.0,0.0,1
tcoffee,mafft,0.027403000000000066,-0.004426999999999959,0.0029719999999999747,-0.004380999999999996,0.0043800000000000505,1
tcoffee,clustal,0.004918000000000089,-0.0006319999999999659,0.0003130000000000077,-0.0006259999999999946,0.0006260000000000154,0
tcoffee,muscle,0.004918000000000089,-0.0018969999999999265,0.0003130000000000077,-0.0006259999999999946,0.0006260000000000154,1
muscle,mafft,0.022484999999999977,-0.0025300000000000322,0.002658999999999967,-0.0037550000000000014,0.003754000000000035,0
muscle,clustal,0.0,0.0012649999999999606,0.0,0.0,0.0,0
muscle,tcoffee,-0.004918000000000089,0.0018969999999999265,-0.0003130000000000077,0.0006259999999999946,-0.0006260000000000154,0
mafft,clustal,-0.03678399999999998,-0.02684399999999998,0.048319,0.017679,0.05129600000000001,1
mafft,tcoffee,0.03570100000000001,-0.006489999999999996,0.0009580000000000144,-0.009836999999999985,0.00037199999999992794,1
mafft,muscle,0.040394,-0.011817999999999995,0.0027160000000000517,-0.012636999999999982,0.0031719999999999526,1
clustal,mafft,0.03678399999999998,0.02684399999999998,-0.048319,-0.017679,-0.05129600000000001,0
clustal,tcoffee,0.072485,0.020353999999999983,-0.047360999999999986,-0.027515999999999985,-0.05092400000000008,1
clustal,muscle,0.07717799999999998,0.015025999999999984,-0.04560299999999995,-0.030315999999999982,-0.048124000000000056,1
tcoffee,mafft,-0.03570100000000001,0.006489999999999996,-0.0009580000000000144,0.009836999999999985,-0.00037199999999992794,0
tcoffee,clustal,-0.072485,-0.020353999999999983,0.047360999999999986,0.027515999999999985,0.05092400000000008,0
tcoffee,muscle,0.004692999999999989,-0.005327999999999999,0.0017580000000000373,-0.002799999999999997,0.0028000000000000247,1
muscle,mafft,-0.040394,0.011817999999999995,-0.0027160000000000517,0.012636999999999982,-0.0031719999999999526,0
muscle,clustal,-0.07717799999999998,-0.015025999999999984,0.04560299999999995,0.030315999999999982,0.048124000000000056,0
muscle,tcoffee,-0.004692999999999989,0.005327999999999999,-0.0017580000000000373,0.002799999999999997,-0.0028000000000000247,0
mafft,clustal,0.0070630000000000415,-0.00033399999999994545,0.0006260000000000154,-0.0006590000000000068,0.0006590000000000762,0
mafft,tcoffee,-0.005901000000000045,0.0013370000000000326,-0.0016810000000000436,0.0013189999999999868,-0.0013179999999999303,0
mafft,muscle,-0.018680999999999948,0.0,0.0012689999999999646,0.0009889999999999899,-0.0009890000000000176,1
clustal,mafft,-0.0070630000000000415,0.00033399999999994545,-0.0006260000000000154,0.0006590000000000068,-0.0006590000000000762,1
clustal,tcoffee,-0.012964000000000087,0.001670999999999978,-0.002307000000000059,0.0019779999999999937,-0.0019770000000000065,0
clustal,muscle,-0.02574399999999999,0.00033399999999994545,0.0006429999999999492,0.0016479999999999967,-0.0016480000000000938,1
tcoffee,mafft,0.005901000000000045,-0.0013370000000000326,0.0016810000000000436,-0.0013189999999999868,0.0013179999999999303,1
tcoffee,clustal,0.012964000000000087,-0.001670999999999978,0.002307000000000059,-0.0019779999999999937,0.0019770000000000065,1
tcoffee,muscle,-0.012779999999999903,-0.0013370000000000326,0.002950000000000008,-0.00032999999999999696,0.0003289999999999127,1
muscle,mafft,0.018680999999999948,0.0,-0.0012689999999999646,-0.0009889999999999899,0.0009890000000000176,0
muscle,clustal,0.02574399999999999,-0.00033399999999994545,-0.0006429999999999492,-0.0016479999999999967,0.0016480000000000938,0
muscle,tcoffee,0.012779999999999903,0.0013370000000000326,-0.002950000000000008,0.00032999999999999696,-0.0003289999999999127,0
mafft,clustal,-0.036297000000000024,-0.0006869999999999932,0.03249500000000005,0.0051230000000000026,0.035998000000000085,1
mafft,tcoffee,-0.011634999999999951,-0.0007470000000000532,-0.0029449999999999754,0.002465000000000002,-0.0024659999999999682,1
mafft,muscle,0.0007340000000000124,-0.0022410000000000485,-1.2999999999929734e-05,0.0,0.0,1
clustal,mafft,0.036297000000000024,0.0006869999999999932,-0.03249500000000005,-0.0051230000000000026,-0.035998000000000085,0
clustal,tcoffee,0.024662000000000073,-6.0000000000060005e-05,-0.03544000000000003,-0.0026580000000000006,-0.038464000000000054,0
clustal,muscle,0.037031000000000036,-0.0015540000000000553,-0.03250799999999998,-0.0051230000000000026,-0.035998000000000085,1
tcoffee,mafft,0.011634999999999951,0.0007470000000000532,0.0029449999999999754,-0.002465000000000002,0.0024659999999999682,0
tcoffee,clustal,-0.024662000000000073,6.0000000000060005e-05,0.03544000000000003,0.0026580000000000006,0.038464000000000054,1
tcoffee,muscle,0.012368999999999963,-0.0014939999999999953,0.0029320000000000457,-0.002465000000000002,0.0024659999999999682,1
muscle,mafft,-0.0007340000000000124,0.0022410000000000485,1.2999999999929734e-05,0.0,0.0,0
muscle,clustal,-0.037031000000000036,0.0015540000000000553,0.03250799999999998,0.0051230000000000026,0.035998000000000085,0
muscle,tcoffee,-0.012368999999999963,0.0014939999999999953,-0.0029320000000000457,0.002465000000000002,-0.0024659999999999682,0
mafft,clustal,0.0015880000000000338,0.003078999999999943,7.599999999996498e-05,0.0013699999999999823,-0.0013699999999999823,0
mafft,tcoffee,-0.048236,0.111757,0.044796,0.024094999999999978,0.05118699999999998,0
mafft,muscle,0.012549000000000032,0.0066189999999999305,-0.00021999999999999797,-0.0028920000000000057,0.0028920000000000057,1
clustal,mafft,-0.0015880000000000338,-0.003078999999999943,-7.599999999996498e-05,-0.0013699999999999823,0.0013699999999999823,1
clustal,tcoffee,-0.049824000000000035,0.10867800000000005,0.04472000000000004,0.022724999999999995,0.052556999999999965,0
clustal,muscle,0.010960999999999999,0.0035399999999999876,-0.00029599999999996296,-0.004261999999999988,0.004261999999999988,1
tcoffee,mafft,0.048236,-0.111757,-0.044796,-0.024094999999999978,-0.05118699999999998,1
tcoffee,clustal,0.049824000000000035,-0.10867800000000005,-0.04472000000000004,-0.022724999999999995,-0.052556999999999965,1
tcoffee,muscle,0.06078500000000003,-0.10513800000000006,-0.045016,-0.026986999999999983,-0.04829499999999998,1
muscle,mafft,-0.012549000000000032,-0.0066189999999999305,0.00021999999999999797,0.0028920000000000057,-0.0028920000000000057,0
muscle,clustal,-0.010960999999999999,-0.0035399999999999876,0.00029599999999996296,0.004261999999999988,-0.004261999999999988,0
muscle,tcoffee,-0.06078500000000003,0.10513800000000006,0.045016,0.026986999999999983,0.04829499999999998,0
mafft,clustal,-0.012519000000000002,0.009504999999999986,0.003010999999999986,0.0038610000000000033,-0.0038610000000000033,1
mafft,tcoffee,-0.018008999999999997,0.02208500000000002,-0.0063429999999999875,0.006343000000000015,-0.0063429999999999875,1
mafft,muscle,-0.024341,0.0,-0.009881999999999946,0.008273000000000003,-0.008274000000000004,1
clustal,mafft,0.012519000000000002,-0.009504999999999986,-0.003010999999999986,-0.0038610000000000033,0.0038610000000000033,0
clustal,tcoffee,-0.005489999999999995,0.012580000000000036,-0.009353999999999973,0.002482000000000012,-0.0024819999999999842,1
clustal,muscle,-0.011822,-0.009504999999999986,-0.012892999999999932,0.004411999999999999,-0.004413,1
tcoffee,mafft,0.018008999999999997,-0.02208500000000002,0.0063429999999999875,-0.006343000000000015,0.0063429999999999875,0
tcoffee,clustal,0.005489999999999995,-0.012580000000000036,0.009353999999999973,-0.002482000000000012,0.0024819999999999842,0
tcoffee,muscle,-0.006332000000000004,-0.02208500000000002,-0.003538999999999959,0.0019299999999999873,-0.001931000000000016,1
muscle,mafft,0.024341,0.0,0.009881999999999946,-0.008273000000000003,0.008274000000000004,0
muscle,clustal,0.011822,0.009504999999999986,0.012892999999999932,-0.004411999999999999,0.004413,0
muscle,tcoffee,0.006332000000000004,0.02208500000000002,0.003538999999999959,-0.0019299999999999873,0.001931000000000016,0
mafft,clustal,0.0,0.0,0.0,0.0,0.0,0
mafft,tcoffee,0.003642999999999952,0.0010959999999999859,0.0010849999999998916,-0.0005430000000000001,0.0005420000000000424,1
mafft,muscle,0.0,0.0,0.0,0.0,0.0,1
clustal,mafft,0.0,0.0,0.0,0.0,0.0,0
clustal,tcoffee,0.003642999999999952,0.0010959999999999859,0.0010849999999998916,-0.0005430000000000001,0.0005420000000000424,1
clustal,muscle,0.0,0.0,0.0,0.0,0.0,1
tcoffee,mafft,-0.003642999999999952,-0.0010959999999999859,-0.0010849999999998916,0.0005430000000000001,-0.0005420000000000424,0
tcoffee,clustal,-0.003642999999999952,-0.0010959999999999859,-0.0010849999999998916,0.0005430000000000001,-0.0005420000000000424,0
tcoffee,muscle,-0.003642999999999952,-0.0010959999999999859,-0.0010849999999998916,0.0005430000000000001,-0.0005420000000000424,1
muscle,mafft,0.0,0.0,0.0,0.0,0.0,0
muscle,clustal,0.0,0.0,0.0,0.0,0.0,0
muscle,tcoffee,0.003642999999999952,0.0010959999999999859,0.0010849999999998916,-0.0005430000000000001,0.0005420000000000424,0
mafft,clustal,0.006385000000000009,-0.003924000000000039,0.00021799999999994046,0.0007769999999999722,-0.0007770000000000277,0
mafft,tcoffee,-0.04811,0.03988599999999998,0.020389999999999908,0.02071099999999998,0.016676000000000024,1
mafft,muscle,0.0003480000000000011,0.0003929999999999767,-0.00018600000000001948,-0.0003890000000000282,0.0003889999999999727,1
clustal,mafft,-0.006385000000000009,0.003924000000000039,-0.00021799999999994046,-0.0007769999999999722,0.0007770000000000277,1
clustal,tcoffee,-0.05449500000000001,0.043810000000000016,0.020171999999999968,0.019934000000000007,0.017453000000000052,1
clustal,muscle,-0.006037000000000008,0.004317000000000015,-0.00040399999999995995,-0.0011660000000000004,0.0011660000000000004,1
tcoffee,mafft,0.04811,-0.03988599999999998,-0.020389999999999908,-0.02071099999999998,-0.016676000000000024,0
tcoffee,clustal,0.05449500000000001,-0.043810000000000016,-0.020171999999999968,-0.019934000000000007,-0.017453000000000052,0
tcoffee,muscle,0.048458,-0.039493,-0.020575999999999928,-0.021100000000000008,-0.01628700000000005,1
muscle,mafft,-0.0003480000000000011,-0.0003929999999999767,0.00018600000000001948,0.0003890000000000282,-0.0003889999999999727,0
muscle,clustal,0.006037000000000008,-0.004317000000000015,0.00040399999999995995,0.0011660000000000004,-0.0011660000000000004,0
muscle,tcoffee,-0.048458,0.039493,0.020575999999999928,0.021100000000000008,0.01628700000000005,0
mafft,clustal,-0.08754099999999998,0.01048300000000002,-0.016549000000000036,0.029232000000000008,-0.014229999999999965,0
mafft,tcoffee,-0.19311300000000003,0.028951999999999978,-0.002950000000000008,0.040907,0.0023180000000000422,0
mafft,muscle,0.002923999999999982,0.0039679999999999715,-0.015414000000000039,0.004604999999999998,-0.004605999999999999,1
clustal,mafft,0.08754099999999998,-0.01048300000000002,0.016549000000000036,-0.029232000000000008,0.014229999999999965,1
clustal,tcoffee,-0.10557200000000005,0.018468999999999958,0.013599000000000028,0.011674999999999991,0.016548000000000007,0
clustal,muscle,0.09046499999999996,-0.0065150000000000485,0.0011349999999999971,-0.02462700000000001,0.009623999999999966,1
tcoffee,mafft,0.19311300000000003,-0.028951999999999978,0.002950000000000008,-0.040907,-0.0023180000000000422,1
tcoffee,clustal,0.10557200000000005,-0.018468999999999958,-0.013599000000000028,-0.011674999999999991,-0.016548000000000007,1
tcoffee,muscle,0.19603700000000002,-0.024984000000000006,-0.01246400000000003,-0.036302,-0.006924000000000041,1
muscle,mafft,-0.002923999999999982,-0.0039679999999999715,0.015414000000000039,-0.004604999999999998,0.004605999999999999,0
muscle,clustal,-0.09046499999999996,0.0065150000000000485,-0.0011349999999999971,0.02462700000000001,-0.009623999999999966,0
muscle,tcoffee,-0.19603700000000002,0.024984000000000006,0.01246400000000003,0.036302,0.006924000000000041,0
mafft,clustal,-0.008688000000000029,-0.005143000000000009,-0.00216700000000003,0.0007810000000000039,-0.0007820000000000604,0
mafft,tcoffee,-0.03533599999999998,0.015124999999999944,0.0026289999999999925,0.006568000000000004,0.004932999999999965,1
mafft,muscle,-0.014533000000000018,-0.0043520000000000225,-0.0031999999999999806,0.0027340000000000003,-0.002735000000000043,1
clustal,mafft,0.008688000000000029,0.005143000000000009,0.00216700000000003,-0.0007810000000000039,0.0007820000000000604,1
clustal,tcoffee,-0.02664799999999995,0.020267999999999953,0.0047960000000000225,0.0057870000000000005,0.005715000000000026,1
clustal,muscle,-0.005844999999999989,0.0007909999999999862,-0.0010329999999999506,0.0019529999999999964,-0.0019529999999999825,1
tcoffee,mafft,0.03533599999999998,-0.015124999999999944,-0.0026289999999999925,-0.006568000000000004,-0.004932999999999965,0
tcoffee,clustal,0.02664799999999995,-0.020267999999999953,-0.0047960000000000225,-0.0057870000000000005,-0.005715000000000026,0
tcoffee,muscle,0.02080299999999996,-0.019476999999999967,-0.005828999999999973,-0.003834000000000004,-0.007668000000000008,1
muscle,mafft,0.014533000000000018,0.0043520000000000225,0.0031999999999999806,-0.0027340000000000003,0.002735000000000043,0
muscle,clustal,0.005844999999999989,-0.0007909999999999862,0.0010329999999999506,-0.0019529999999999964,0.0019529999999999825,0
muscle,tcoffee,-0.02080299999999996,0.019476999999999967,0.005828999999999973,0.003834000000000004,0.007668000000000008,0
mafft,clustal,0.0,0.0,0.0,0.0,0.0,0
mafft,tcoffee,0.012469000000000063,0.004357999999999973,0.005021000000000053,-0.002870000000000001,0.002870000000000039,1
mafft,muscle,0.0,0.0,0.0,0.0,0.0,1
clustal,mafft,0.0,0.0,0.0,0.0,0.0,0
clustal,tcoffee,0.012469000000000063,0.004357999999999973,0.005021000000000053,-0.002870000000000001,0.002870000000000039,1
clustal,muscle,0.0,0.0,0.0,0.0,0.0,1
tcoffee,mafft,-0.012469000000000063,-0.004357999999999973,-0.005021000000000053,0.002870000000000001,-0.002870000000000039,0
tcoffee,clustal,-0.012469000000000063,-0.004357999999999973,-0.005021000000000053,0.002870000000000001,-0.002870000000000039,0
tcoffee,muscle,-0.012469000000000063,-0.004357999999999973,-0.005021000000000053,0.002870000000000001,-0.002870000000000039,1
muscle,mafft,0.0,0.0,0.0,0.0,0.0,0
muscle,clustal,0.0,0.0,0.0,0.0,0.0,0
muscle,tcoffee,0.012469000000000063,0.004357999999999973,0.005021000000000053,-0.002870000000000001,0.002870000000000039,0
mafft,clustal,0.0,0.0,0.0,0.0,0.0,0
mafft,tcoffee,0.01080800000000004,0.0070790000000000575,0.000992000000000104,-0.0009569999999999995,0.0009569999999999856,1
mafft,muscle,-0.0019089999999999385,0.0,-0.00016599999999999948,0.0,0.0,1
clustal,mafft,0.0,0.0,0.0,0.0,0.0,0
clustal,tcoffee,0.01080800000000004,0.0070790000000000575,0.000992000000000104,-0.0009569999999999995,0.0009569999999999856,1
clustal,muscle,-0.0019089999999999385,0.0,-0.00016599999999999948,0.0,0.0,1
tcoffee,mafft,-0.01080800000000004,-0.0070790000000000575,-0.000992000000000104,0.0009569999999999995,-0.0009569999999999856,0
tcoffee,clustal,-0.01080800000000004,-0.0070790000000000575,-0.000992000000000104,0.0009569999999999995,-0.0009569999999999856,0
tcoffee,muscle,-0.012716999999999978,-0.0070790000000000575,-0.0011580000000001034,0.0009569999999999995,-0.0009569999999999856,1
muscle,mafft,0.0019089999999999385,0.0,0.00016599999999999948,0.0,0.0,0
muscle,clustal,0.0019089999999999385,0.0,0.00016599999999999948,0.0,0.0,0
muscle,tcoffee,0.012716999999999978,0.0070790000000000575,0.0011580000000001034,-0.0009569999999999995,0.0009569999999999856,0
mafft,clustal,0.0,0.0,0.0,0.0,0.0,0
mafft,tcoffee,0.006423999999999985,0.0013230000000000741,0.0024140000000000272,-0.0013050000000000006,0.0013050000000000006,1
mafft,muscle,0.0,0.0,0.0,0.0,0.0,1
clustal,mafft,0.0,0.0,0.0,0.0,0.0,0
clustal,tcoffee,0.006423999999999985,0.0013230000000000741,0.0024140000000000272,-0.0013050000000000006,0.0013050000000000006,1
clustal,muscle,0.0,0.0,0.0,0.0,0.0,1
tcoffee,mafft,-0.006423999999999985,-0.0013230000000000741,-0.0024140000000000272,0.0013050000000000006,-0.0013050000000000006,0
tcoffee,clustal,-0.006423999999999985,-0.0013230000000000741,-0.0024140000000000272,0.0013050000000000006,-0.0013050000000000006,0
tcoffee,muscle,-0.006423999999999985,-0.0013230000000000741,-0.0024140000000000272,0.0013050000000000006,-0.0013050000000000006,1
muscle,mafft,0.0,0.0,0.0,0.0,0.0,0
muscle,clustal,0.0,0.0,0.0,0.0,0.0,0
muscle,tcoffee,0.006423999999999985,0.0013230000000000741,0.0024140000000000272,-0.0013050000000000006,0.0013050000000000006,0
mafft,clustal,0.011164000000000007,-0.008279000000000036,-0.0007280000000000064,0.0037870000000000126,-0.010182999999999998,0
mafft,tcoffee,-0.15315900000000002,0.11045699999999992,0.02472599999999997,0.03614600000000001,0.03242100000000003,0
mafft,muscle,0.10456900000000001,0.03824699999999992,-0.03824300000000003,-0.021446999999999994,-0.04826399999999992,1
clustal,mafft,-0.011164000000000007,0.008279000000000036,0.0007280000000000064,-0.0037870000000000126,0.010182999999999998,1
clustal,tcoffee,-0.16432300000000002,0.11873599999999995,0.025453999999999977,0.032359,0.04260400000000003,0
clustal,muscle,0.093405,0.046525999999999956,-0.03751500000000002,-0.025234000000000006,-0.03808099999999992,1
tcoffee,mafft,0.15315900000000002,-0.11045699999999992,-0.02472599999999997,-0.03614600000000001,-0.03242100000000003,1
tcoffee,clustal,0.16432300000000002,-0.11873599999999995,-0.025453999999999977,-0.032359,-0.04260400000000003,1
tcoffee,muscle,0.257728,-0.07221,-0.062969,-0.057593000000000005,-0.08068499999999995,1
muscle,mafft,-0.10456900000000001,-0.03824699999999992,0.03824300000000003,0.021446999999999994,0.04826399999999992,0
muscle,clustal,-0.093405,-0.046525999999999956,0.03751500000000002,0.025234000000000006,0.03808099999999992,0
muscle,tcoffee,-0.257728,0.07221,0.062969,0.057593000000000005,0.08068499999999995,0
mafft,clustal,0.024846000000000035,0.012042999999999915,0.004561000000000037,-0.005748000000000003,0.005747000000000058,0
mafft,tcoffee,-0.02715099999999998,0.05420799999999992,0.025912000000000046,0.009210999999999997,0.03034099999999995,1
mafft,muscle,-0.013019000000000003,0.0020759999999999668,-0.006081999999999921,0.0041049999999999975,-0.004105000000000025,1
clustal,mafft,-0.024846000000000035,-0.012042999999999915,-0.004561000000000037,0.005748000000000003,-0.005747000000000058,1
clustal,tcoffee,-0.051997000000000015,0.04216500000000001,0.02135100000000001,0.014959,0.024593999999999894,1
clustal,muscle,-0.03786500000000004,-0.009966999999999948,-0.010642999999999958,0.009853,-0.009852000000000083,1
tcoffee,mafft,0.02715099999999998,-0.05420799999999992,-0.025912000000000046,-0.009210999999999997,-0.03034099999999995,0
tcoffee,clustal,0.051997000000000015,-0.04216500000000001,-0.02135100000000001,-0.014959,-0.024593999999999894,0
tcoffee,muscle,0.014131999999999978,-0.052131999999999956,-0.03199399999999997,-0.005105999999999999,-0.03444599999999998,1
muscle,mafft,0.013019000000000003,-0.0020759999999999668,0.006081999999999921,-0.0041049999999999975,0.004105000000000025,0
muscle,clustal,0.03786500000000004,0.009966999999999948,0.010642999999999958,-0.009853,0.009852000000000083,0
muscle,tcoffee,-0.014131999999999978,0.052131999999999956,0.03199399999999997,0.005105999999999999,0.03444599999999998,0
mafft,clustal,0.0037530000000000063,-0.008292999999999995,0.0005549999999999722,-0.0008620000000000017,0.0008629999999999471,1
mafft,tcoffee,0.014283000000000046,0.002183000000000046,0.0016319999999999668,-0.0017240000000000033,0.0017249999999999766,1
mafft,muscle,-0.038031999999999955,0.008294000000000024,-0.0006150000000000322,0.0012939999999999896,-0.0012930000000000996,1
clustal,mafft,-0.0037530000000000063,0.008292999999999995,-0.0005549999999999722,0.0008620000000000017,-0.0008629999999999471,0
clustal,tcoffee,0.01053000000000004,0.01047600000000004,0.0010769999999999946,-0.0008620000000000017,0.0008620000000000294,1
clustal,muscle,-0.04178499999999996,0.01658700000000002,-0.0011700000000000044,0.0021559999999999913,-0.0021560000000000468,1
tcoffee,mafft,-0.014283000000000046,-0.002183000000000046,-0.0016319999999999668,0.0017240000000000033,-0.0017249999999999766,0
tcoffee,clustal,-0.01053000000000004,-0.01047600000000004,-0.0010769999999999946,0.0008620000000000017,-0.0008620000000000294,0
tcoffee,muscle,-0.052315,0.0061109999999999776,-0.002246999999999999,0.003017999999999993,-0.003018000000000076,1
muscle,mafft,0.038031999999999955,-0.008294000000000024,0.0006150000000000322,-0.0012939999999999896,0.0012930000000000996,0
muscle,clustal,0.04178499999999996,-0.01658700000000002,0.0011700000000000044,-0.0021559999999999913,0.0021560000000000468,0
muscle,tcoffee,0.052315,-0.0061109999999999776,0.002246999999999999,-0.003017999999999993,0.003018000000000076,0
mafft,clustal,0.014109999999999998,0.024911000000000016,0.008668999999999982,0.0023769999999999625,0.0070669999999999344,1
mafft,tcoffee,-0.0728,0.06994699999999998,0.01933499999999999,0.03188399999999997,0.02194599999999991,0
mafft,muscle,-0.006365999999999997,0.005875999999999992,-0.0006740000000000079,0.023584999999999967,-0.004894000000000065,1
clustal,mafft,-0.014109999999999998,-0.024911000000000016,-0.008668999999999982,-0.0023769999999999625,-0.0070669999999999344,0
clustal,tcoffee,-0.08690999999999999,0.045035999999999965,0.010666000000000009,0.029507000000000005,0.014878999999999976,0
clustal,muscle,-0.020475999999999994,-0.019035000000000024,-0.00934299999999999,0.021208000000000005,-0.011961,1
tcoffee,mafft,0.0728,-0.06994699999999998,-0.01933499999999999,-0.03188399999999997,-0.02194599999999991,1
tcoffee,clustal,0.08690999999999999,-0.045035999999999965,-0.010666000000000009,-0.029507000000000005,-0.014878999999999976,1
tcoffee,muscle,0.06643399999999999,-0.06407099999999999,-0.020009,-0.008299,-0.026839999999999975,1
muscle,mafft,0.006365999999999997,-0.005875999999999992,0.0006740000000000079,-0.023584999999999967,0.004894000000000065,0
muscle,clustal,0.020475999999999994,0.019035000000000024,0.00934299999999999,-0.021208000000000005,0.011961,0
muscle,tcoffee,-0.06643399999999999,0.06407099999999999,0.020009,0.008299,0.026839999999999975,0
mafft,clustal,0.0,0.0,0.0,0.0,0.0,0
mafft,tcoffee,0.0,0.0,0.0,0.0,0.0,0
mafft,muscle,0.0,0.0,0.0,0.0,0.0,1
clustal,mafft,0.0,0.0,0.0,0.0,0.0,0
clustal,tcoffee,0.0,0.0,0.0,0.0,0.0,0
clustal,muscle,0.0,0.0,0.0,0.0,0.0,1
tcoffee,mafft,0.0,0.0,0.0,0.0,0.0,0
tcoffee,clustal,0.0,0.0,0.0,0.0,0.0,0
tcoffee,muscle,0.0,0.0,0.0,0.0,0.0,1
muscle,mafft,0.0,0.0,0.0,0.0,0.0,0
muscle,clustal,0.0,0.0,0.0,0.0,0.0,0
muscle,tcoffee,0.0,0.0,0.0,0.0,0.0,0
mafft,clustal,0.059802999999999995,0.03168300000000002,-0.02671399999999996,-0.007457000000000019,-0.04032099999999994,0
mafft,tcoffee,-0.0017329999999999846,0.07263999999999993,-0.01810199999999995,-0.004285000000000011,-0.016186000000000034,0
mafft,muscle,0.134652,0.05092200000000002,-0.06592099999999995,-0.030127000000000015,-0.08554399999999995,1
clustal,mafft,-0.059802999999999995,-0.03168300000000002,0.02671399999999996,0.007457000000000019,0.04032099999999994,1
clustal,tcoffee,-0.06153599999999998,0.04095699999999991,0.008612000000000009,0.003172000000000008,0.024134999999999907,0
clustal,muscle,0.074849,0.019239000000000006,-0.03920699999999999,-0.022669999999999996,-0.04522300000000001,1
tcoffee,mafft,0.0017329999999999846,-0.07263999999999993,0.01810199999999995,0.004285000000000011,0.016186000000000034,1
tcoffee,clustal,0.06153599999999998,-0.04095699999999991,-0.008612000000000009,-0.003172000000000008,-0.024134999999999907,1
tcoffee,muscle,0.13638499999999998,-0.021717999999999904,-0.047819,-0.025842000000000004,-0.06935799999999992,1
muscle,mafft,-0.134652,-0.05092200000000002,0.06592099999999995,0.030127000000000015,0.08554399999999995,0
muscle,clustal,-0.074849,-0.019239000000000006,0.03920699999999999,0.022669999999999996,0.04522300000000001,0
