tool1,tool2,delta_IC,delta_FlipScore,delta_MeanPairwiseID,delta_Mismatch,delta_Match,label
mafft,tcoffee,-0.047838999999999965,-0.007282000000000011,-0.0600710000000001,0.005079,-0.060226,0
mafft,muscle,-0.14848799999999995,0.04866999999999999,-0.01236500000000007,0.015805,-0.0013729999999999576,1
clustal,mafft,0.047514,-0.002214999999999967,0.03504200000000002,0.008444000000000007,0.030157999999999907,0
clustal,tcoffee,-0.0003249999999999642,-0.009496999999999978,-0.02502900000000008,0.013523000000000007,-0.030068000000000095,0
clustal,muscle,-0.10097399999999995,0.046455000000000024,0.022676999999999947,0.024249000000000007,0.02878499999999995,1
tcoffee,mafft,0.047838999999999965,0.007282000000000011,0.0600710000000001,-0.005079,0.060226,1
tcoffee,clustal,0.0003249999999999642,0.009496999999999978,0.02502900000000008,-0.013523000000000007,0.030068000000000095,1
tcoffee,muscle,-0.10064899999999999,0.055952,0.047706000000000026,0.010726,0.058853000000000044,1
muscle,mafft,0.14848799999999995,-0.04866999999999999,0.01236500000000007,-0.015805,0.0013729999999999576,0
muscle,clustal,0.10097399999999995,-0.046455000000000024,-0.022676999999999947,-0.024249000000000007,-0.02878499999999995,0
muscle,tcoffee,0.10064899999999999,-0.055952,-0.047706000000000026,-0.010726,-0.058853000000000044,0
mafft,clustal,0.012021000000000004,0.015569999999999973,0.008539999999999992,-0.009591000000000016,0.009589999999999987,1
mafft,tcoffee,0.0007179999999999964,0.022325999999999957,-0.0031650000000000844,0.002905999999999992,-0.002906999999999993,1
mafft,muscle,-0.02684800000000004,0.055942999999999965,0.016676999999999942,0.006165999999999977,0.020650999999999975,1
clustal,mafft,-0.012021000000000004,-0.015569999999999973,-0.008539999999999992,0.009591000000000016,-0.009589999999999987,0
clustal,tcoffee,-0.011303000000000007,0.006755999999999984,-0.011705000000000076,0.012497000000000008,-0.01249699999999998,0
clustal,muscle,-0.03886900000000004,0.04037299999999999,0.00813699999999995,0.015756999999999993,0.011060999999999988,1
tcoffee,mafft,-0.0007179999999999964,-0.022325999999999957,0.0031650000000000844,-0.002905999999999992,0.002906999999999993,0
tcoffee,clustal,0.011303000000000007,-0.006755999999999984,0.011705000000000076,-0.012497000000000008,0.01249699999999998,1
tcoffee,muscle,-0.027566000000000035,0.03361700000000001,0.019842000000000026,0.003259999999999985,0.023557999999999968,1
muscle,mafft,0.02684800000000004,-0.055942999999999965,-0.016676999999999942,-0.006165999999999977,-0.020650999999999975,0
muscle,clustal,0.03886900000000004,-0.04037299999999999,-0.00813699999999995,-0.015756999999999993,-0.011060999999999988,0
muscle,tcoffee,0.027566000000000035,-0.03361700000000001,-0.019842000000000026,-0.003259999999999985,-0.023557999999999968,0
mafft,clustal,0.005745,0.019577999999999984,0.0,0.0,0.0,1
mafft,tcoffee,-0.01362400000000008,0.007529999999999926,-0.002551000000000081,0.0029760000000000064,-0.0029760000000000897,1
mafft,muscle,-0.022008000000000028,0.04677699999999996,0.0072630000000000194,0.005601999999999996,0.005252999999999952,1
clustal,mafft,-0.005745,-0.019577999999999984,0.0,0.0,0.0,0
clustal,tcoffee,-0.01936900000000008,-0.012048000000000059,-0.002551000000000081,0.0029760000000000064,-0.0029760000000000897,1
clustal,muscle,-0.027753000000000028,0.027198999999999973,0.0072630000000000194,0.005601999999999996,0.005252999999999952,1
tcoffee,mafft,0.01362400000000008,-0.007529999999999926,0.002551000000000081,-0.0029760000000000064,0.0029760000000000897,0
tcoffee,clustal,0.01936900000000008,0.012048000000000059,0.002551000000000081,-0.0029760000000000064,0.0029760000000000897,0
tcoffee,muscle,-0.008383999999999947,0.03924700000000003,0.0098140000000001,0.0026259999999999895,0.008229000000000042,1
muscle,mafft,0.022008000000000028,-0.04677699999999996,-0.0072630000000000194,-0.005601999999999996,-0.005252999999999952,0
muscle,clustal,0.027753000000000028,-0.027198999999999973,-0.0072630000000000194,-0.005601999999999996,-0.005252999999999952,0
muscle,tcoffee,0.008383999999999947,-0.03924700000000003,-0.0098140000000001,-0.0026259999999999895,-0.008229000000000042,0
mafft,clustal,-0.02696999999999994,0.003739000000000048,-0.016666999999999987,0.011112,-0.011110999999999982,0
mafft,tcoffee,-0.02696999999999994,0.003739000000000048,-0.016666999999999987,0.011112,-0.011110999999999982,0
mafft,muscle,-0.02696999999999994,0.003739000000000048,-0.016666999999999987,0.011112,-0.011110999999999982,1
clustal,mafft,0.02696999999999994,-0.003739000000000048,0.016666999999999987,-0.011112,0.011110999999999982,1
clustal,tcoffee,0.0,0.0,0.0,0.0,0.0,0
clustal,muscle,0.0,0.0,0.0,0.0,0.0,1
tcoffee,mafft,0.02696999999999994,-0.003739000000000048,0.016666999999999987,-0.011112,0.011110999999999982,1
tcoffee,clustal,0.0,0.0,0.0,0.0,0.0,1
tcoffee,muscle,0.0,0.0,0.0,0.0,0.0,1
muscle,mafft,0.02696999999999994,-0.003739000000000048,0.016666999999999987,-0.011112,0.011110999999999982,0
muscle,clustal,0.0,0.0,0.0,0.0,0.0,0
muscle,tcoffee,0.0,0.0,0.0,0.0,0.0,0
mafft,clustal,-0.03934000000000004,-0.007753999999999928,-0.0012179999999999414,0.015836000000000003,0.002150999999999903,0
mafft,tcoffee,-0.002670000000000061,-0.01771800000000001,-0.018791000000000002,0.005721000000000004,-0.0149760000000001,0
mafft,muscle,-0.05181400000000003,-0.010475000000000012,-0.0048119999999999274,0.018531000000000006,-0.0005440000000001,1
clustal,mafft,0.03934000000000004,0.007753999999999928,0.0012179999999999414,-0.015836000000000003,-0.002150999999999903,1
clustal,tcoffee,0.03666999999999998,-0.009964000000000084,-0.01757300000000006,-0.010114999999999999,-0.017127000000000003,0
clustal,muscle,-0.012473999999999985,-0.0027210000000000845,-0.003593999999999986,0.002695000000000003,-0.002695000000000003,1
tcoffee,mafft,0.002670000000000061,0.01771800000000001,0.018791000000000002,-0.005721000000000004,0.0149760000000001,1
tcoffee,clustal,-0.03666999999999998,0.009964000000000084,0.01757300000000006,0.010114999999999999,0.017127000000000003,1
tcoffee,muscle,-0.049143999999999965,0.0072429999999999994,0.013979000000000075,0.012810000000000002,0.014432,1
muscle,mafft,0.05181400000000003,0.010475000000000012,0.0048119999999999274,-0.018531000000000006,0.0005440000000001,0
muscle,clustal,0.012473999999999985,0.0027210000000000845,0.003593999999999986,-0.002695000000000003,0.002695000000000003,0
muscle,tcoffee,0.049143999999999965,-0.0072429999999999994,-0.013979000000000075,-0.012810000000000002,-0.014432,0
mafft,clustal,0.012932999999999972,0.009523999999999977,0.00938899999999998,-0.004694999999999998,0.004695000000000005,1
mafft,tcoffee,0.0,0.0,0.0,0.0,0.0,0
mafft,muscle,0.0,0.0,0.0,0.0,0.0,1
clustal,mafft,-0.012932999999999972,-0.009523999999999977,-0.00938899999999998,0.004694999999999998,-0.004695000000000005,0
clustal,tcoffee,-0.012932999999999972,-0.009523999999999977,-0.00938899999999998,0.004694999999999998,-0.004695000000000005,0
clustal,muscle,-0.012932999999999972,-0.009523999999999977,-0.00938899999999998,0.004694999999999998,-0.004695000000000005,1
tcoffee,mafft,0.0,0.0,0.0,0.0,0.0,0
tcoffee,clustal,0.012932999999999972,0.009523999999999977,0.00938899999999998,-0.004694999999999998,0.004695000000000005,1
tcoffee,muscle,0.0,0.0,0.0,0.0,0.0,1
muscle,mafft,0.0,0.0,0.0,0.0,0.0,0
muscle,clustal,0.012932999999999972,0.009523999999999977,0.00938899999999998,-0.004694999999999998,0.004695000000000005,0
muscle,tcoffee,0.0,0.0,0.0,0.0,0.0,0
mafft,clustal,-0.01977899999999999,-0.012620999999999993,-0.006195999999999979,0.006730999999999987,-0.0067309999999999315,0
mafft,tcoffee,-0.03350199999999992,-0.018445999999999962,-0.01303399999999999,0.012499999999999983,-0.012499999999999956,0
mafft,muscle,-0.03279499999999991,-0.0019419999999999993,-0.012820000000000054,0.011538999999999994,-0.011538999999999966,1
clustal,mafft,0.01977899999999999,0.012620999999999993,0.006195999999999979,-0.006730999999999987,0.0067309999999999315,1
clustal,tcoffee,-0.01372299999999993,-0.005824999999999969,-0.006838000000000011,0.005768999999999996,-0.005769000000000024,0
clustal,muscle,-0.013015999999999917,0.010678999999999994,-0.006624000000000074,0.004808000000000007,-0.0048080000000000345,1
tcoffee,mafft,0.03350199999999992,0.018445999999999962,0.01303399999999999,-0.012499999999999983,0.012499999999999956,1
tcoffee,clustal,0.01372299999999993,0.005824999999999969,0.006838000000000011,-0.005768999999999996,0.005769000000000024,1
tcoffee,muscle,0.0007070000000000132,0.016503999999999963,0.00021399999999993646,-0.0009609999999999896,0.0009609999999999896,1
muscle,mafft,0.03279499999999991,0.0019419999999999993,0.012820000000000054,-0.011538999999999994,0.011538999999999966,0
muscle,clustal,0.013015999999999917,-0.010678999999999994,0.006624000000000074,-0.004808000000000007,0.0048080000000000345,0
muscle,tcoffee,-0.0007070000000000132,-0.016503999999999963,-0.00021399999999993646,0.0009609999999999896,-0.0009609999999999896,0
mafft,clustal,-0.08473600000000003,-0.027609999999999912,-0.022312,0.04147000000000001,-0.019809000000000077,0
mafft,tcoffee,-0.08317799999999997,-0.03627899999999995,-0.03845999999999994,0.0416,-0.03427100000000005,0
mafft,muscle,-0.09051399999999998,-0.016415999999999986,-0.019842999999999944,0.04270499999999999,-0.021043000000000034,1
clustal,mafft,0.08473600000000003,0.027609999999999912,0.022312,-0.04147000000000001,0.019809000000000077,1
clustal,tcoffee,0.0015580000000000593,-0.008669000000000038,-0.01614799999999994,0.00012999999999999123,-0.014461999999999975,0
clustal,muscle,-0.00577799999999995,0.011193999999999926,0.0024690000000000545,0.0012349999999999861,-0.0012339999999999574,1
tcoffee,mafft,0.08317799999999997,0.03627899999999995,0.03845999999999994,-0.0416,0.03427100000000005,1
tcoffee,clustal,-0.0015580000000000593,0.008669000000000038,0.01614799999999994,-0.00012999999999999123,0.014461999999999975,1
tcoffee,muscle,-0.007336000000000009,0.019862999999999964,0.018616999999999995,0.0011049999999999949,0.013228000000000018,1
muscle,mafft,0.09051399999999998,0.016415999999999986,0.019842999999999944,-0.04270499999999999,0.021043000000000034,0
muscle,clustal,0.00577799999999995,-0.011193999999999926,-0.0024690000000000545,-0.0012349999999999861,0.0012339999999999574,0
muscle,tcoffee,0.007336000000000009,-0.019862999999999964,-0.018616999999999995,-0.0011049999999999949,-0.013228000000000018,0
mafft,clustal,-0.038549000000000055,0.0065030000000000365,-0.010090000000000043,0.008053999999999999,-0.003049999999999997,0
mafft,tcoffee,-0.039542999999999995,0.008248000000000033,-0.011131000000000002,0.008922,-0.003917999999999977,0
mafft,muscle,-0.04208599999999996,0.00475800000000004,-0.012519999999999976,0.00979,-0.004785999999999957,1
clustal,mafft,0.038549000000000055,-0.0065030000000000365,0.010090000000000043,-0.008053999999999999,0.003049999999999997,1
clustal,tcoffee,-0.0009939999999999394,0.0017449999999999966,-0.0010409999999999586,0.0008680000000000007,-0.0008679999999999799,1
clustal,muscle,-0.0035369999999999013,-0.0017449999999999966,-0.002429999999999932,0.0017360000000000014,-0.0017359999999999598,1
tcoffee,mafft,0.039542999999999995,-0.008248000000000033,0.011131000000000002,-0.008922,0.003917999999999977,1
tcoffee,clustal,0.0009939999999999394,-0.0017449999999999966,0.0010409999999999586,-0.0008680000000000007,0.0008679999999999799,0
tcoffee,muscle,-0.002542999999999962,-0.003489999999999993,-0.0013889999999999736,0.0008680000000000007,-0.0008679999999999799,1
muscle,mafft,0.04208599999999996,-0.00475800000000004,0.012519999999999976,-0.00979,0.004785999999999957,0
muscle,clustal,0.0035369999999999013,0.0017449999999999966,0.002429999999999932,-0.0017360000000000014,0.0017359999999999598,0
muscle,tcoffee,0.002542999999999962,0.003489999999999993,0.0013889999999999736,-0.0008680000000000007,0.0008679999999999799,0
mafft,clustal,-0.00021999999999999797,0.0,-0.0010099999999999554,0.0012619999999999992,-0.0012619999999999854,0
mafft,tcoffee,0.0,-0.00508900000000001,0.0,0.0,0.0,1
mafft,muscle,0.0028920000000000057,0.0025450000000000195,0.001515000000000044,0.0,0.0,1
clustal,mafft,0.00021999999999999797,0.0,0.0010099999999999554,-0.0012619999999999992,0.0012619999999999854,1
clustal,tcoffee,0.00021999999999999797,-0.00508900000000001,0.0010099999999999554,-0.0012619999999999992,0.0012619999999999854,1
clustal,muscle,0.0031120000000000037,0.0025450000000000195,0.0025249999999999995,-0.0012619999999999992,0.0012619999999999854,1
tcoffee,mafft,0.0,0.00508900000000001,0.0,0.0,0.0,0
tcoffee,clustal,-0.00021999999999999797,0.00508900000000001,-0.0010099999999999554,0.0012619999999999992,-0.0012619999999999854,0
tcoffee,muscle,0.0028920000000000057,0.00763400000000003,0.001515000000000044,0.0,0.0,1
muscle,mafft,-0.0028920000000000057,-0.0025450000000000195,-0.001515000000000044,0.0,0.0,0
muscle,clustal,-0.0031120000000000037,-0.0025450000000000195,-0.0025249999999999995,0.0012619999999999992,-0.0012619999999999854,0
muscle,tcoffee,-0.0028920000000000057,-0.00763400000000003,-0.001515000000000044,0.0,0.0,0
mafft,clustal,0.0,0.0,0.0,0.0,0.0,0
mafft,tcoffee,0.0,0.0,0.0,0.0,0.0,1
mafft,muscle,0.011279999999999957,0.0,0.006249999999999978,-0.0031250000000000028,0.0031250000000000444,1
clustal,mafft,0.0,0.0,0.0,0.0,0.0,0
clustal,tcoffee,0.0,0.0,0.0,0.0,0.0,1
clustal,muscle,0.011279999999999957,0.0,0.006249999999999978,-0.0031250000000000028,0.0031250000000000444,1
tcoffee,mafft,0.0,0.0,0.0,0.0,0.0,0
tcoffee,clustal,0.0,0.0,0.0,0.0,0.0,0
tcoffee,muscle,0.011279999999999957,0.0,0.006249999999999978,-0.0031250000000000028,0.0031250000000000444,1
muscle,mafft,-0.011279999999999957,0.0,-0.006249999999999978,0.0031250000000000028,-0.0031250000000000444,0
muscle,clustal,-0.011279999999999957,0.0,-0.006249999999999978,0.0031250000000000028,-0.0031250000000000444,0
muscle,tcoffee,-0.011279999999999957,0.0,-0.006249999999999978,0.0031250000000000028,-0.0031250000000000444,0
mafft,clustal,0.0,0.0,0.0,0.0,0.0,0
mafft,tcoffee,0.0,0.0,0.0,0.0,0.0,1
mafft,muscle,-0.00039800000000000946,0.002777999999999947,0.0027399999999999647,0.0,0.0,1
clustal,mafft,0.0,0.0,0.0,0.0,0.0,0
clustal,tcoffee,0.0,0.0,0.0,0.0,0.0,1
clustal,muscle,-0.00039800000000000946,0.002777999999999947,0.0027399999999999647,0.0,0.0,1
tcoffee,mafft,0.0,0.0,0.0,0.0,0.0,0
tcoffee,clustal,0.0,0.0,0.0,0.0,0.0,0
tcoffee,muscle,-0.00039800000000000946,0.002777999999999947,0.0027399999999999647,0.0,0.0,1
muscle,mafft,0.00039800000000000946,-0.002777999999999947,-0.0027399999999999647,0.0,0.0,0
muscle,clustal,0.00039800000000000946,-0.002777999999999947,-0.0027399999999999647,0.0,0.0,0
muscle,tcoffee,0.00039800000000000946,-0.002777999999999947,-0.0027399999999999647,0.0,0.0,0
mafft,clustal,0.116178,0.05097499999999999,-0.03576500000000005,-0.02279700000000001,-0.03311399999999998,1
mafft,tcoffee,0.190515,0.03720000000000001,-0.07445999999999997,-0.049675,-0.06235400000000002,0
mafft,muscle,-0.029005000000000003,0.126687,-0.02601300000000001,0.0,0.0,1
clustal,mafft,-0.116178,-0.05097499999999999,0.03576500000000005,0.02279700000000001,0.03311399999999998,0
clustal,tcoffee,0.07433699999999999,-0.013774999999999982,-0.038694999999999924,-0.026877999999999985,-0.029240000000000044,0
clustal,muscle,-0.145183,0.075712,0.009752000000000038,0.02279700000000001,0.03311399999999998,1
tcoffee,mafft,-0.190515,-0.03720000000000001,0.07445999999999997,0.049675,0.06235400000000002,1
tcoffee,clustal,-0.07433699999999999,0.013774999999999982,0.038694999999999924,0.026877999999999985,0.029240000000000044,1
tcoffee,muscle,-0.21952,0.08948699999999998,0.04844699999999996,0.049675,0.06235400000000002,1
muscle,mafft,0.029005000000000003,-0.126687,0.02601300000000001,0.0,0.0,0
muscle,clustal,0.145183,-0.075712,-0.009752000000000038,-0.02279700000000001,-0.03311399999999998,0
muscle,tcoffee,0.21952,-0.08948699999999998,-0.04844699999999996,-0.049675,-0.06235400000000002,0
mafft,clustal,0.002303000000000055,0.005709999999999993,-0.0045560000000000045,-0.0027680000000000066,-0.006423999999999985,0
mafft,tcoffee,-0.002826999999999913,0.007751000000000063,-0.01263599999999998,-0.0007469999999999977,-0.008444000000000007,0
mafft,muscle,-0.016436000000000006,0.005709999999999993,-0.014657000000000031,0.0032929999999999904,-0.01248500000000008,1
clustal,mafft,-0.002303000000000055,-0.005709999999999993,0.0045560000000000045,0.0027680000000000066,0.006423999999999985,1
clustal,tcoffee,-0.005129999999999968,0.0020410000000000705,-0.008079999999999976,0.002021000000000009,-0.0020200000000000218,0
clustal,muscle,-0.01873900000000006,0.0,-0.010101000000000027,0.006060999999999997,-0.006061000000000094,1
tcoffee,mafft,0.002826999999999913,-0.007751000000000063,0.01263599999999998,0.0007469999999999977,0.008444000000000007,1
tcoffee,clustal,0.005129999999999968,-0.0020410000000000705,0.008079999999999976,-0.002021000000000009,0.0020200000000000218,1
tcoffee,muscle,-0.013609000000000093,-0.0020410000000000705,-0.0020210000000000505,0.004039999999999988,-0.004041000000000072,1
muscle,mafft,0.016436000000000006,-0.005709999999999993,0.014657000000000031,-0.0032929999999999904,0.01248500000000008,0
muscle,clustal,0.01873900000000006,0.0,0.010101000000000027,-0.006060999999999997,0.006061000000000094,0
muscle,tcoffee,0.013609000000000093,0.0020410000000000705,0.0020210000000000505,-0.004039999999999988,0.004041000000000072,0
mafft,clustal,-0.01966100000000004,0.015647000000000078,-0.021610000000000018,0.006884000000000001,-0.02482200000000001,0
mafft,tcoffee,0.030107999999999968,0.011406000000000027,-0.017611000000000043,-0.0006919999999999982,-0.017245999999999984,0
mafft,muscle,-0.08043800000000001,0.046434000000000086,-0.018519000000000063,0.016461000000000003,-0.016460999999999948,1
clustal,mafft,0.01966100000000004,-0.015647000000000078,0.021610000000000018,-0.006884000000000001,0.02482200000000001,1
clustal,tcoffee,0.04976900000000001,-0.00424100000000005,0.003998999999999975,-0.007575999999999999,0.007576000000000027,0
clustal,muscle,-0.06077699999999997,0.03078700000000001,0.003090999999999955,0.009577000000000002,0.008361000000000063,1
tcoffee,mafft,-0.030107999999999968,-0.011406000000000027,0.017611000000000043,0.0006919999999999982,0.017245999999999984,1
tcoffee,clustal,-0.04976900000000001,0.00424100000000005,-0.003998999999999975,0.007575999999999999,-0.007576000000000027,1
tcoffee,muscle,-0.11054599999999998,0.03502800000000006,-0.0009080000000000199,0.017153,0.0007850000000000357,1
muscle,mafft,0.08043800000000001,-0.046434000000000086,0.018519000000000063,-0.016461000000000003,0.016460999999999948,0
muscle,clustal,0.06077699999999997,-0.03078700000000001,-0.003090999999999955,-0.009577000000000002,-0.008361000000000063,0
muscle,tcoffee,0.11054599999999998,-0.03502800000000006,0.0009080000000000199,-0.017153,-0.0007850000000000357,0
mafft,clustal,-0.044671000000000016,0.009901000000000049,-0.026144000000000056,0.012255000000000002,-0.012255000000000016,0
mafft,tcoffee,0.013014999999999999,0.020236000000000032,-0.04718599999999995,-0.0040020000000000056,-0.033213999999999966,0
mafft,muscle,-0.07038199999999994,0.01732699999999998,-0.042483999999999966,0.022058999999999995,-0.02205899999999994,1
clustal,mafft,0.044671000000000016,-0.009901000000000049,0.026144000000000056,-0.012255000000000002,0.012255000000000016,1
clustal,tcoffee,0.057686000000000015,0.010334999999999983,-0.021041999999999894,-0.016257000000000008,-0.02095899999999995,0
clustal,muscle,-0.02571099999999993,0.007425999999999933,-0.01633999999999991,0.009803999999999993,-0.009803999999999924,1
tcoffee,mafft,-0.013014999999999999,-0.020236000000000032,0.04718599999999995,0.0040020000000000056,0.033213999999999966,1
tcoffee,clustal,-0.057686000000000015,-0.010334999999999983,0.021041999999999894,0.016257000000000008,0.02095899999999995,1
tcoffee,muscle,-0.08339699999999994,-0.0029090000000000504,0.004701999999999984,0.026061,0.011155000000000026,1
muscle,mafft,0.07038199999999994,-0.01732699999999998,0.042483999999999966,-0.022058999999999995,0.02205899999999994,0
muscle,clustal,0.02571099999999993,-0.007425999999999933,0.01633999999999991,-0.009803999999999993,0.009803999999999924,0
muscle,tcoffee,0.08339699999999994,0.0029090000000000504,-0.004701999999999984,-0.026061,-0.011155000000000026,0
mafft,clustal,-0.033950000000000036,0.009000000000000008,-0.009561000000000042,0.015043,-0.004244999999999943,0
mafft,tcoffee,0.00980700000000001,0.0,0.004597999999999991,-0.001916000000000001,0.001915,0
mafft,muscle,-0.08096199999999998,0.029158000000000017,-0.016660000000000008,0.03162000000000001,-0.010267999999999944,1
clustal,mafft,0.033950000000000036,-0.009000000000000008,0.009561000000000042,-0.015043,0.004244999999999943,1
clustal,tcoffee,0.043757000000000046,-0.009000000000000008,0.014159000000000033,-0.016959000000000002,0.006159999999999943,0
clustal,muscle,-0.04701199999999994,0.02015800000000001,-0.0070989999999999664,0.01657700000000001,-0.006023000000000001,1
tcoffee,mafft,-0.00980700000000001,0.0,-0.004597999999999991,0.001916000000000001,-0.001915,1
tcoffee,clustal,-0.043757000000000046,0.009000000000000008,-0.014159000000000033,0.016959000000000002,-0.006159999999999943,1
tcoffee,muscle,-0.09076899999999999,0.029158000000000017,-0.021258,0.03353600000000001,-0.012182999999999944,1
muscle,mafft,0.08096199999999998,-0.029158000000000017,0.016660000000000008,-0.03162000000000001,0.010267999999999944,0
muscle,clustal,0.04701199999999994,-0.02015800000000001,0.0070989999999999664,-0.01657700000000001,0.006023000000000001,0
muscle,tcoffee,0.09076899999999999,-0.029158000000000017,0.021258,-0.03353600000000001,0.012182999999999944,0
mafft,clustal,-0.020577999999999985,-0.003422999999999954,0.015720999999999985,0.0037510000000000043,0.004694000000000087,1
mafft,tcoffee,0.0022100000000000453,0.0048080000000000345,0.0013610000000000566,-0.003570999999999991,0.003570999999999991,0
mafft,muscle,-0.03984600000000005,0.04628500000000002,0.004777999999999949,0.0027590000000000114,0.013974000000000042,1
clustal,mafft,0.020577999999999985,0.003422999999999954,-0.015720999999999985,-0.0037510000000000043,-0.004694000000000087,0
clustal,tcoffee,0.02278800000000003,0.008230999999999988,-0.014359999999999928,-0.007321999999999995,-0.0011230000000000961,0
clustal,muscle,-0.019268000000000063,0.049707999999999974,-0.010943000000000036,-0.0009919999999999929,0.009279999999999955,1
tcoffee,mafft,-0.0022100000000000453,-0.0048080000000000345,-0.0013610000000000566,0.003570999999999991,-0.003570999999999991,1
tcoffee,clustal,-0.02278800000000003,-0.008230999999999988,0.014359999999999928,0.007321999999999995,0.0011230000000000961,1
tcoffee,muscle,-0.04205600000000009,0.041476999999999986,0.0034169999999998923,0.006330000000000002,0.010403000000000051,1
muscle,mafft,0.03984600000000005,-0.04628500000000002,-0.004777999999999949,-0.0027590000000000114,-0.013974000000000042,0
muscle,clustal,0.019268000000000063,-0.049707999999999974,0.010943000000000036,0.0009919999999999929,-0.009279999999999955,0
muscle,tcoffee,0.04205600000000009,-0.041476999999999986,-0.0034169999999998923,-0.006330000000000002,-0.010403000000000051,0
mafft,clustal,0.01939000000000002,0.011543999999999999,0.011396000000000073,-0.008546999999999999,0.008547000000000082,1
mafft,tcoffee,-0.010055999999999954,-0.005771999999999999,-0.009971999999999981,0.005697999999999995,-0.005697999999999981,0
mafft,muscle,-0.010055999999999954,-0.005771999999999999,-0.009971999999999981,0.005697999999999995,-0.005697999999999981,0
clustal,mafft,-0.01939000000000002,-0.011543999999999999,-0.011396000000000073,0.008546999999999999,-0.008547000000000082,0
clustal,tcoffee,-0.029445999999999972,-0.017315999999999998,-0.021368000000000054,0.014244999999999994,-0.014245000000000063,0
clustal,muscle,-0.029445999999999972,-0.017315999999999998,-0.021368000000000054,0.014244999999999994,-0.014245000000000063,0
tcoffee,mafft,0.010055999999999954,0.005771999999999999,0.009971999999999981,-0.005697999999999995,0.005697999999999981,1
tcoffee,clustal,0.029445999999999972,0.017315999999999998,0.021368000000000054,-0.014244999999999994,0.014245000000000063,1
tcoffee,muscle,0.0,0.0,0.0,0.0,0.0,0
muscle,mafft,0.010055999999999954,0.005771999999999999,0.009971999999999981,-0.005697999999999995,0.005697999999999981,1
muscle,clustal,0.029445999999999972,0.017315999999999998,0.021368000000000054,-0.014244999999999994,0.014245000000000063,1
muscle,tcoffee,0.0,0.0,0.0,0.0,0.0,0
mafft,clustal,-0.02384200000000003,0.01223300000000005,-0.020606000000000013,0.015150999999999998,-0.015151000000000026,0
mafft,tcoffee,0.06264400000000003,0.04774200000000006,-0.04020999999999997,-0.009062,-0.04102499999999998,1
mafft,muscle,-0.023262000000000005,0.04925500000000005,-0.026271999999999962,0.011300999999999992,-0.019266000000000005,1
clustal,mafft,0.02384200000000003,-0.01223300000000005,0.020606000000000013,-0.015150999999999998,0.015151000000000026,1
clustal,tcoffee,0.08648600000000006,0.03550900000000001,-0.019603999999999955,-0.024213,-0.025873999999999953,1
clustal,muscle,0.0005800000000000249,0.037022,-0.005665999999999949,-0.003850000000000006,-0.00411499999999998,1
tcoffee,mafft,-0.06264400000000003,-0.04774200000000006,0.04020999999999997,0.009062,0.04102499999999998,0
tcoffee,clustal,-0.08648600000000006,-0.03550900000000001,0.019603999999999955,0.024213,0.025873999999999953,0
tcoffee,muscle,-0.08590600000000004,0.0015129999999999866,0.013938000000000006,0.020362999999999992,0.021758999999999973,1
muscle,mafft,0.023262000000000005,-0.04925500000000005,0.026271999999999962,-0.011300999999999992,0.019266000000000005,0
muscle,clustal,-0.0005800000000000249,-0.037022,0.005665999999999949,0.003850000000000006,0.00411499999999998,0
muscle,tcoffee,0.08590600000000004,-0.0015129999999999866,-0.013938000000000006,-0.020362999999999992,-0.021758999999999973,0
mafft,clustal,0.022306999999999966,-0.003387000000000029,0.01408100000000001,-0.008850000000000025,0.008850000000000025,1
mafft,tcoffee,0.126434,-0.004426999999999959,-0.015037999999999996,-0.028491000000000016,-0.01818900000000001,0
mafft,muscle,-0.06973800000000002,0.031233999999999984,0.0020530000000000825,0.024738999999999983,0.003722000000000003,1
clustal,mafft,-0.022306999999999966,0.003387000000000029,-0.01408100000000001,0.008850000000000025,-0.008850000000000025,0
clustal,tcoffee,0.10412700000000003,-0.0010399999999999299,-0.029119000000000006,-0.019640999999999992,-0.027039000000000035,0
clustal,muscle,-0.09204499999999999,0.03462100000000001,-0.012027999999999928,0.03358900000000001,-0.005128000000000021,1
tcoffee,mafft,-0.126434,0.004426999999999959,0.015037999999999996,0.028491000000000016,0.01818900000000001,1
tcoffee,clustal,-0.10412700000000003,0.0010399999999999299,0.029119000000000006,0.019640999999999992,0.027039000000000035,1
tcoffee,muscle,-0.196172,0.03566099999999994,0.01709100000000008,0.05323,0.021911000000000014,1
muscle,mafft,0.06973800000000002,-0.031233999999999984,-0.0020530000000000825,-0.024738999999999983,-0.003722000000000003,0
muscle,clustal,0.09204499999999999,-0.03462100000000001,0.012027999999999928,-0.03358900000000001,0.005128000000000021,0
muscle,tcoffee,0.196172,-0.03566099999999994,-0.01709100000000008,-0.05323,-0.021911000000000014,0
mafft,clustal,-0.0010159999999999059,-0.005973999999999924,0.0009860000000000424,-0.002958000000000016,0.002958000000000016,1
mafft,tcoffee,-0.0016329999999999956,0.005975000000000064,-0.0034520000000000106,0.0007399999999999907,-0.0007399999999999629,1
mafft,muscle,0.0031640000000000557,0.015454000000000079,0.008622000000000019,-0.003057000000000004,0.011714000000000002,1
clustal,mafft,0.0010159999999999059,0.005973999999999924,-0.0009860000000000424,0.002958000000000016,-0.002958000000000016,0
clustal,tcoffee,-0.0006170000000000897,0.011948999999999987,-0.004438000000000053,0.003698000000000007,-0.003697999999999979,1
